,Unnamed: 0,Name,language,genra,chapters,type,status,authors,published,score,views
11119,11119,The Sky of Etten,EN,"Action,Military,Seinen",Chap 3,Manga,Finished,"Jiraigyo(Story),Takano,Chiharu","Oct9,2015toFeb9,2018",,233
11120,11120,The Sky Prison: Avalon,EN,"Action,Adventure,Fantasy",Chap 22,Manga,Publishing,Buredo,"Mar22,2018to?",,1526
11121,11121,The Slave Girl and the Vampire with a Death Wish,EN,"Comedy,Drama,Fantasy",Chap 35,Manga,Publishing,,?,,1662
11122,11122,"The Slave of the ""Black Knights"" Is Recruited by the ""White Adventurer's Guild"" as a S Rank Adventurer",EN/JA,"Action,Adventure,Fantasy",Chap 36,Manga,Publishing,"Hamu,Fukurou(Art),Jiou(Story)","Sep25,2020to?",6.74,2851
11123,11123,The Sleeping Witch in the Black Tower,JA,"Fantasy,Josei,Romance",Chap 5,Manga,Publishing,,?,,255
11124,11124,The Slightly Kind Bully,EN/JA,"Comedy,School,SliceofLife",Chap 118.5,Manga,Publishing,Mosco,"Aug22,2018to?",,1267
11125,11125,The Slime Diaries: That Time I Got Reincarnated as a Slime,EN/JA,"Comedy,Fantasy,Shounen",Chap 62,Manga,Publishing,Shiba(Story&Art),"Apr26,2018to?",7.64,26625
11126,11126,The Small Sage Will Try Her Best In The Different World From Lv. 1!,EN/JA,"Adventure,Fantasy",Chap 30,Manga,Publishing,"Ayato,Yume(Story),Juri,Misaki","Dec28,2018to?",6.6,3813
11127,11127,The Small Village Of The Young Lady Without Blessing,EN/JA,"Fantasy,Romance,Shoujo",Chap 38,Manga,Publishing,"Hinata,Mizuiro(Art),Punichan","Apr5,2020to?",,2539
11128,11128,The Snake and the Flower,EN,"Drama,Historical,Romance",Chap 62,Manhwa,Publishing,,?,,484
11129,11129,The Snow Country Hunting Life of the Northern Nobleman and the Eagle-like Wife,EN/JA,"Romance,SliceofLife",Chap 100,Manga,Finished,"Emoto,Mashimesa(Story),Shirakaba,Shikayo(Art)","Mar30,2018to?",7.76,7668
11130,11130,The Snow Kingdom and the Awakening Stars,JA,"Drama,Fantasy,Romance",Chap 4,Manga,Publishing,,?,,76
11131,11131,The Soaring Quadrable,EN,"Historical,Shounen,Supernatural",Chap 1,Manga,Finished,"Arai,Takahiro","Apr5,2017toJan17,2018",,135
11132,11132,The Soldier Sees a Dream About the Past,EN/JA,"Drama,Fantasy,Supernatural",Chap 62,Manga,Finished,"Suzuki,Izo(Art),Okano,Yuu","May12,2016to?",7.02,7355
11133,11133,"The Sole Monster Tamer in the World, ~I was Mistaken as the Demon King When I Changed My Job~",EN/JA,"Action,Adventure,Fantasy",Chap 44,Manga,Publishing,"Kakei,Senri(Story),Doujima,Norio(Art)","Oct10,2018to?",6.95,10888
11134,11134,The Solitary Castle in the Mirror,EN,"Drama,Fantasy,Mystery",Chap 25,Manga,Finished,"Taketomi,Tomo,Tsujimura,Mizuki","Jun19,2019to?",,693
11135,11135,The Son of the Sword God and Demon Emperor Isn't a Fool,EN/JA,"Action,Adventure,Comedy",Chap 32,Manga,Publishing,,?,,4560
11136,11136,The Song of the Wind in the Trees,JA,"Drama,Historical,Romance",Vol 17,Manga,Finished,"Takemiya,Keiko(Story&Art)","Feb29,1976toJun1,1984",8.14,477
11137,11137,The Song of Theodor,EN,"Fantasy,Romance",Chap 161,Manhua,Publishing,,?,,1316
11138,11138,The Soul Spewing Wielder,EN/JA,Comedy,Chap 17,Manga,Publishing,,?,,199
11139,11139,The Soul Spewing Wielder,EN/JA,"Comedy,Shounen",Chap 9,Manga,Publishing,s:ShounenJump+,"Apr29,2023to?",,743
11140,11140,The Soulless Duchess,EN,"Drama,Fantasy,Romance",Chap 21,Manhwa,Publishing,,?,,1018
11141,11141,The Sound of Another,EN,"Drama,Josei,Romance",Chap 46,Manhwa,Publishing,,?,,303
11142,11142,The Sound of Your Heart,EN,"Comedy,Seinen,SliceofLife",Chap 526,Manhwa,Finished,,?,,573
11143,11143,The Spark in Your Eyes,EN,"Drama,Fantasy,Romance",Chap 142.5,Manhwa,Publishing,,?,,25292
11144,11144,The Speediest Second-Rated Magician – I'll Get a Thousand Strikes in Before I'm Hit!,JA,"Action,Adventure,Fantasy",Chap 26,Manga,Publishing,"Yamaura,Shuu(Art),CK","Jan13,2020to?",,1120
11145,11145,The Splendid Job of a Monster Maid,EN/JA,"Action,Fantasy",Chap 21.5,Manga,Finished,"Tanabe,Yugata","Apr17,2020to?",,2160
11146,11146,The Spooky Love Tale of Gongchan Seol,EN,"Comedy,Drama,Horror",Chap 56,Manhwa,Publishing,,?,,1592
11147,11147,The Springtime of My Life,EN,"Comedy,Romance,Shoujo",Chap 32,Manga,Publishing,"Minase,Ai","Feb5,2020to?",,2218
11148,11148,The springtime of my life began with you,EN,"Comedy,Romance,School",Chap 21.5,Manga,Publishing,"Asada,Nikki","Jul24,2019to?",,2453
11149,11149,The Stairway of Time,EN,"Drama,Romance,Shoujo",Chap 13,Manhwa,Publishing,,?,,681
11150,11150,The Star of a Supreme Ruler,EN,"Action,Drama,Fantasy",Chap 119,Manhwa,Publishing,,?,,7155
11151,11151,The Star Seekers,EN,"Action,Adventure,Drama",Chap 52,Manhwa,Publishing,,?,,440
11152,11152,The Stars and I,EN,"Romance,SliceofLife",Chap 99,Manhua,Publishing,,?,,3399
11153,11153,The Start of My Story,JA,"Romance,Shoujo",Chap 16,Manga,Publishing,"Aoi,Mamoru","Mar13,2020to?",,652
11154,11154,The Steam Dragon Express,EN,Fantasy,Chap 105,Manhwa,Finished,,?,,183
11155,11155,The Steel of Sun and Moon,EN/JA,"Historical,Samurai,Seinen",Chap 26,Manga,Publishing,"Matsuura,Daruma","Jun12,2020to?",,1492
11156,11156,"The Story About How I Became a Daughter of Winter Fenrir, Healing from Dispair",EN,Fantasy,Chap 21,Manga,Publishing,"Kurosugi,Kuron(Story),Shouta,Shirokuma","Feb25,2020to?",,1073
11157,11157,The Story Between A Dumb Prefect And A High School Girl With An Inappropriate Skirt Length,EN/JA,"Comedy,Romance,School",Chap 72,Manga,Publishing,"Yokota,Takuma","Mar26,2019to?",7.57,22463
11158,11158,The Story of a Couple With a Huge Age Difference,EN,"Comedy,Romance,Shounen",Chap 4,Manga,Publishing,Akamaru,"May14,2021to?",,1157
11159,11159,The Story of a Low-Rank Soldier Becoming a Monarch,EN,"Action,Adventure,Fantasy",Chap 146,Manhwa,Publishing,,?,,49667
11160,11160,The Story of a Manga Artist Confined by a Strange High School Girl,EN/JA,"Drama,Shounen",Chap 49,Manga,Publishing,,?,,29243
11161,11161,The Story of a Waitress and Her Customer,EN/JA,"Comedy,Romance",Chap 36,Manga,Publishing,Sachiko(Story&Art),"Apr22,2020to?",6.69,1948
11162,11162,The Story Of An Engaged Couple That Doesn't Get Along,EN,"Comedy,Romance",Chap 37,Manga,Publishing,"Hachiya,Kujira(Story&Art)","Dec21,2019toOct20,2020",7.13,2217
11163,11163,The Story of How My Wife's Mood Changes the Weather,EN/JA,"Comedy,Fantasy,Romance",Chap 19,Manga,Publishing,,?,,1489
11164,11164,The Story of Hua Yan,EN,"Comedy,Historical,Romance",Chap 87,Manhua,Publishing,,?,,702
11165,11165,The Story of Isobe Isobee,JA,"Comedy,Historical,Shounen",Chap 256.2,Manga,Finished,"Nakama,Ryou(Story&Art)","May27,2013toNov24,2017",7.13,1336
11166,11166,"The Story of Lord, Devasted Manor who Grows by Misunderstanding",EN/JA,"Comedy,Ecchi,Fantasy",Chap 71,Manga,Finished,"Parabola(Art),Maji,Manji(Story)","Oct9,2020to?",6.95,33154
11167,11167,The Story of Saiunkoku,EN/JA,"Drama,Fantasy,Historical",Chap 35.4,Manga,Publishing,"Yura,Kairi(Art),Yukino,Sai(Story)","Jul8,2005toMar24,2012",7.85,1195
11168,11168,The story of the lady who wants to nurture a highschool boy,EN/FR/JA,"Comedy,Romance,Shounen",Chap 362.5,Manga,Publishing,Hideki(Story&Art),"Apr11,2018to?",6.73,10408
11169,11169,The Story of Witches and Cats,EN,Fantasy,Chap 7,Manga,Finished,"Shinomiya,Shino(Story&Art)","Apr25,2011toNov26,2012",7.32,81
11170,11170,The Story That the Transfer Student Was My Favorite Voice Actor,JA,"Romance,School",Chap 5,Manga,Publishing,,?,,387
11171,11171,The Strange Adventure Of A Broke Mercenary,EN/JA,"Action,Adventure,Fantasy",Chap 26,Manga,Publishing,"Ikemiya,Alea(Art),Mine","Apr6,2018to?",7.05,3597
11172,11172,"The Strange Dragon and the Former Choreman of the Heroes Party, Relaxing Slow Life on the New Continent",EN/JA,"Action,Adventure,Comedy",Chap 22,Manga,Publishing,,?,,5273
11173,11173,The Strange Tales of Oscar Zahn,EN,"Action,Adventure,Fantasy",Chap 100,Manhwa,Finished,,?,,534
11174,11174,The Stray and the Weeds,EN,"Drama,Seinen",Chap 24,Manga,Publishing,"Shinzou,Keigo","Apr21,2018toAug21,2020",7.5,245
11175,11175,The Strong Man From The Mental Hospital,EN,"Action,Adventure,Drama",Chap 148,Manhua,Publishing,,?,,21763
11176,11176,"The Strong, The Few, True Cultivators on Campus",EN,"Action,Ecchi,Fantasy",Chap 58,Manhua,Publishing,,?,,5947
11177,11177,"The stronges heroes, now in their 40's, once again become warriors on the battlefield",EN/JA,"Action,Fantasy",Chap 6,Manga,Publishing,,?,,910
11178,11178,"The Strongest Adventurer’s Life Begins with the Skills [Regeneration] and [Destruction] ~I Was Banished for Picking Up Garbage, But I’m Born with Extraordinary Power!~",EN/JA,"Fantasy,Shounen",Chap 14,Manga,Publishing,,?,,1441
11179,11179,"The Strongest and Fastest Unlimited Level Up - With the Skills [1000x Experience] and [Level Free], I Broke the Upper Level Limit and Rose to the Top!",EN/JA,"Fantasy,Shounen",Chap 37,Manga,Publishing,,?,,12997
11180,11180,The Strongest Angel Evolutionary Tale,EN,"Action,Adventure,Comedy",Chap 24,Manga,Publishing,,?,,2588
11181,11181,The Strongest Beastmaster in the World,EN/JA,"Action,Adventure,Fantasy",Chap 17,Manga,Publishing,,?,,8835
11182,11182,The Strongest Body Refiner in History,EN,"Action,Adventure,MartialArts",Chap 77,Manhua,Publishing,,?,,4773
11183,11183,The strongest brave man of the black wizard,EN/JA,"Action,Adventure,Fantasy",Chap 81,Manga,Publishing,"Kimura,Yuri,Seto,Meguru","Mar16,2019to?",6.62,26722
11184,11184,"The strongest brave who craves revenge, extinguish with the power of darkness",EN/JA,"Action,Drama,Fantasy",Chap 95,Manga,Publishing,"Sakamoto,Akira,Ononata,Manimani","Feb4,2019to?",6.85,95266
11185,11185,The Strongest Characters in the World Are Obsessed With Me,EN,"Drama,Fantasy,Romance",Chap 55,Manhwa,Publishing,,?,,4643
11186,11186,The Strongest Deserter,EN,"Action,Adventure,Comedy",Chap 26,Manhua,Publishing,,?,,1963
11187,11187,The Strongest Devil becomes a Rookie,EN,"Action,Drama,Fantasy",Chap 4,Manhua,Publishing,,?,,714
11188,11188,The Strongest Dull Prince’s Secret Battle for the Throne,EN/JA,"Action,Adventure,Drama",Chap 42,Manga,Publishing,"Amagai,Yukino(Art),Tanba(Story)","Dec25,2019to?",6.98,6309
11189,11189,The Strongest Earth-Bound Spirit and the Guy With No Spiritual Sense,EN,"Comedy,Horror,Supernatural",Chap 30,Manga,Publishing,,?,,2870
11190,11190,The Strongest Ever,EN,"Action,Adventure,Comedy",Chap 188,Manhwa,Publishing,,?,,18700
11191,11191,"The Strongest Female Masters, Who Are Trying to Raise Me Up, Are in Shambles Over Their Training Policy",EN/JA,"Action,Adventure,Comedy",Chap 27,Manga,Publishing,,?,,13373
11192,11192,The Strongest Florist,EN,"Action,Adventure,Comedy",Chap 195,Manhwa,Publishing,,?,,26620
11193,11193,The Strongest God King,EN,"Action,Adventure,Fantasy",Chap 353,Manhua,Publishing,,?,,32662
11194,11194,"The Strongest Great Sage in History, Reincarnated as the Strongest Stuffed Animal",EN/JA,"Action,Comedy,Fantasy",Chap 8,Manga,Publishing,,?,,2083
11195,11195,The Strongest Harem of Nobles,EN/JA,"Fantasy,Harem,Seinen",Chap 38,Manga,Publishing,,?,,30809
11196,11196,The Strongest Hero Ever,EN,"Action,Adventure,Historical",Chap 42,Manhua,Publishing,,?,,6245
11197,11197,"The Strongest in Another World with Assassination Skills - I, Who Has Mastered Alchemy and Assassination, Dominate the World from Behind",EN/JA,"Action,Adventure,Comedy",Chap 19,Manga,Publishing,,?,,9920
11198,11198,The Strongest in the World in a Common School,EN/JA,"Adventure,Comedy,Ecchi",Chap 15,Manga,Publishing,"Mori,Misaki","Apr24,2020to?",,5940
11199,11199,The Strongest Pick-Up System,EN,"Action,Comedy,Fantasy",Chap 111,Manhua,Publishing,,?,,11491
11200,11200,The Strongest Player,EN,"Action,Adventure,Fantasy",Chap 38,Manhua,Finished,,?,,6100
11201,11201,The Strongest Prophet Who Raised the Hero who Saved the World is Loved by Disciples All Over the World Even if He Becomes an Adventurer,JA,"Adventure,Fantasy",Chap 17,Manga,Publishing,,?,,312
11202,11202,The Strongest Sage of Disqualified Crest,EN/JA,"Action,Comedy,Drama",Chap 84,Manga,Publishing,,?,,14581
11203,11203,The Strongest Sage with the Weakest Crest,EN/JA,"Action,Fantasy",Chap 77,Manga,Publishing,"Hyoko(Art),Kansho,Shinkou,Shotou","Jun27,2017to?",7.08,30027
11204,11204,"The Strongest Swordsman Has Zero Equipment Slots, But Can Add 9999 Slots If It's (Cute) Cursed Equipment",EN/JA,"Action,Adventure,Comedy",Chap 34,Manga,Publishing,,?,,3612
11205,11205,"The Strongest Swordsman Has Zero Equipment Slots, But Can Add 9999 Slots If It's (Cute) Cursed Equipment",EN/JA,"Action,Adventure,Fantasy",Chap 39,Manga,Publishing,"Sakaki,Mochimaru(Story),Takashima,Daisuke","May22,2019to?",,6047
11206,11206,The Strongest Swordsmaster,EN,"Action,Drama,Fantasy",Chap 80,Manhua,Finished,,?,,32350
11207,11207,The Strongest Tamer at Level 1,JA,"Fantasy,SliceofLife",Chap 17,Manga,Publishing,,?,,206
11208,11208,The Strongest Wizard Becomes A Countryside Guardsman After Taking An Arrow To The Knee,EN/JA,"Adventure,Fantasy",Chap 32,Manga,Publishing,"Ayano,Masaki(Art),Ezogingitsune","Feb13,2019to?",6.7,7596
11209,11209,The Struggle Of Being Reincarnated As The Marquess's Daughter: I'll Deal With What’S Coming To Me!,EN/JA,"Comedy,Fantasy,Romance",Chap 22,Manga,Publishing,"Shinoda,Mikan(Story),Yamaru,Yasuko(Art)","Aug27,2020to?",,2637
11210,11210,The Student Council President Solves Everything On The Bed,EN/JA,"Comedy,Mystery,Romance",Chap 12.5,Manga,Publishing,"Igano,Takutou(Art),Tsukasa","May22,2019to?",6.13,2787
11211,11211,The Student Council Vice President Yagami Sayuri is Trying Her Best!,EN,"Ecchi,Romance,School",Chap 1,Manga,Finished,"YuzukiN',Inamitsu,Shinji","Jun19,2014toMay19,2016",,400
11212,11212,The Subject Shia,JA,"Action,Drama,Sci-Fi",Chap 12,Manga,Publishing,,?,,138
11213,11213,The substitute lady who got her engagement broken is being adored by an older price who is her first love,EN/JA,"Fantasy,Romance",Chap 3,Manga,Publishing,,?,,981
11214,11214,The Substitute Young Master is Not to be Messed With,EN,"Action,Adventure,Drama",Chap 121,Manhua,Publishing,,?,,7102
11215,11215,The Summer Hikaru Died,EN,"Horror,Josei,Mystery",Chap 28,Manga,Publishing,,?,,39642
11216,11216,The Summit of the Gods,EN/JA,"Adventure,Drama,Mystery",Chap 47,Manga,Finished,"Yumemakura,Baku(Story),Taniguchi,Jiro(Art)","Feb1,2000toMar1,2003",8.21,3571
11217,11217,The Summoner Who Was Despised as 'Shunned Child',EN/JA,"Action,Fantasy",Chap 34,Manga,Publishing,,?,,2581
11218,11218,The Sun Company,JA,Shoujo,Vol 2,Manga,Finished,"Takasuka,Yue","Jan1,1997to?",,29
11219,11219,The Super Book Of Death,EN,"Action,Adventure,Fantasy",Chap 3,Manhua,Publishing,,?,,301
11220,11220,The Super Doctor From 2089,EN,"Action,Fantasy,Harem",Chap 299,Manhua,Publishing,,?,,12482
11221,11221,"The Support Mage Yearns for Party Banishment ~ The World Is in a Banishment Boom, but the Party Members Who Think Too Highly of Me Never Want to Let Me Go",JA,"Action,Adventure,Fantasy",Chap 6,Manga,Publishing,,?,,861
11222,11222,The Supporting Enchanter of Desperate Skill,EN/JA,"Adventure,Fantasy,Shounen",Chap 23,Manga,Publishing,,?,,1496
11223,11223,The Supreme Almighty Master,EN,"Ecchi,Harem,School",Chap 39,Manhua,Publishing,,?,,38716
11224,11224,The Supreme Almighty Master Remake,EN,"Action,Adventure,Fantasy",Chap 17,Manhua,Publishing,,?,,2849
11225,11225,The Supreme Master,EN,"Action,MartialArts",Chap 115,Manhua,Publishing,,?,,1277
11226,11226,The Supreme Way,EN,"Action,Adventure,Drama",Chap 43,Manhua,Publishing,,?,,1435
11227,11227,The Supreme Way,EN,"Action,Adventure,Fantasy",Chap 43,Manhua,Publishing,,?,,2105
11228,11228,The Survival of the Human Race Is at Stake in a Love Gamble Against the Princess From Another World,EN/JA,"Comedy,Fantasy,Romance",Chap 6,Manga,Publishing,,?,,4368
11229,11229,The Sword of Emperor,EN,"Action,Fantasy,Historical",Chap 57,Manhwa,Finished,,"Jan1,2004to?",7.4,3445
11230,11230,The Sword of Glory,EN,"Action,Adventure,Drama",Chap 48,Manhwa,Finished,,?,,1164
11231,11231,The Sword of Princess Gluttony,EN/JA,"Action,Adventure,Fantasy",Chap 46,Manga,Publishing,"Mochironsan(Art),Necoco","Aug2,2019to?",6.85,7096
11232,11232,The Swordbringer comes back,EN,"Action,Fantasy,Harem",Chap 1,Manga,Finished,"Nanamomo,Rio,Awamura,Akamitsu","Apr26,2014toJan25,2016",7.05,799
11233,11233,The Swordsman Called The Countless Swords Sorcerer,EN/JA,"Action,Adventure,Fantasy",Chap 52,Manga,Publishing,"Takamitsu,Akira(Story),Kurosu,Ema(Art)","Dec25,2018to?",6.86,7383
11234,11234,The Symbiotic Relationship of a Hare and a Black Panther,EN,"Comedy,Drama,Fantasy",Chap 125,Manhwa,Publishing,,?,,9274
11235,11235,The Tainted Half,EN,"Drama,Historical,Josei",Chap 40,Manhwa,Publishing,,?,,2774
11236,11236,The Tale of Little Gladiator,EN,"Action,Adventure,Comedy",Chap 3,Manga,Finished,"Karaage,Tarou(Story&Art)","Dec11,2015toDec29,2017",,144
11237,11237,The Tale of the Afterlife,JA,"Action,Horror,Seinen",Chap 61.5,Manga,Finished,"Fujisaki,Ryuu","Jul11,2013toDec25,2014",,343
11238,11238,The Tale of the Outcasts,EN/JA,"Fantasy,Shounen",Chap 76,Manga,Publishing,"Hoshino,Makoto","Aug7,2019toApr14,2021",,3786
11239,11239,The Tale of the Teapot Hero's Revenge,EN,"Action,Fantasy,ShoujoAi",Chap 21,Manga,Publishing,"NonB(Story),Ori","Dec27,2019to?",,3465
11240,11240,The Tales of TENDO family,EN/JA,"Drama,Historical,Romance",Chap 55,Manga,Publishing,"Saitou,Ken","Aug9,2014to?",7.47,1837
11241,11241,The Taming of the Tyrant,EN,"Drama,Fantasy,Josei",Chap 120,Manhwa,Publishing,,?,,4963
11242,11242,The Tanaka Family Reincarnates,EN/JA,"Comedy,Fantasy,Seinen",Chap 44,Manga,Publishing,"Choko(Story),Katou,Michiru","Jun27,2020to?",,1971
11243,11243,The Tax Reaper,EN,"Action,Drama,Fantasy",Chap 121,Manhwa,Publishing,,?,,10259
11244,11244,The Tea Life of an Abandoned White Witch,EN/JA,"Adventure,Fantasy,Romance",Chap 24,Manga,Publishing,"Kiwa,Kouji(Art),Seo,Yuuri","Feb26,2021to?",,960
11245,11245,The teacher can not tell me love,EN,"Comedy,Romance,School",Chap 47,Manga,Publishing,"Minamoto,Motomi(Story&Art)","Jun12,2018to?",7.72,24637
11246,11246,The Teacher I Like,EN,"Drama,School,Yaoi",Chap 27,Manga,Finished,"Gokurakuin,Sakurako","May1,1998toMay1,2001",6.91,341
11247,11247,The Teacher's Gently Way of Killing,EN/JA,Thriller,Chap 24,Manga,Publishing,"Hanten,Sharou","Oct19,2017to?",7.1,873
11248,11248,The Tentacled Princess,JA,"Action,Comedy,Ecchi",Chap 17.5,Manga,Finished,Kuroha(Story&Art),"Jul25,2006toMay27,2009",,508
11249,11249,The Terminally Ill Young Master of the Baek Clan,EN,"Action,Drama,Fantasy",Chap 45,Manhwa,Publishing,,?,,8656
11250,11250,The Testament of Sister New Devil,EN/JA,"Action,Ecchi,Fantasy",Chap 39.3,Manga,Finished,"Uesu,Tetsuto,Kashiwa,Miyako","May25,2013toApr26,2017",7.24,29330
11251,11251,The Thief Inoue Akikazu,EN,Seinen,Chap 5,Manga,Finished,"Tezuka,Osamu","May1,1972toMar1,1973",,242
11252,11252,The Third Prince Is Oh So Bright!,EN,"Comedy,Fantasy,Romance",Chap 15,Manga,Publishing,"Yamada,Touko(Story),iyutani(Art)","Aug7,2019to?",,754
11253,11253,The Thirty-ish Office Worker Haman-sama,EN,"Comedy,SliceofLife",Chap 75,Manga,Publishing,"Iwasaki,Masakazu","Nov26,2020to?",,2017
11254,11254,The Throne of Superman,EN/JA,"Comedy,Drama,Seinen",Chap 29,Manga,Finished,"Yamane,Kazutoshi,Aoyama,Hiromi","Feb19,2014toJun18,2016",6.26,267
11255,11255,The Tiger Came Down,EN,"Action,Drama,Fantasy",Chap 24,Manhwa,Publishing,,?,,4835
11256,11256,The Tiger King's Diary,EN,"Comedy,Fantasy,Romance",Chap 131,Manhua,Finished,,?,,613
11257,11257,The Time Mage's Strong New Game: I Returned to the Past to Rewrite It as the World's Strongest,EN/JA,"Action,Adventure,Comedy",Chap 21,Manga,Publishing,,?,,7107
11258,11258,The Time of Rebirth,EN,"Action,Adventure,Fantasy",Chap 367,Manhua,Publishing,,?,,20555
11259,11259,The Time of the Terminally-Ill Extra,EN,"Fantasy,Magic,Romance",Chap 66,Manhwa,Publishing,,?,,8983
11260,11260,The Times of Botchan,FR,"Drama,Historical,SliceofLife",Chap 66,Manga,Publishing,"Taniguchi,Jiro,Sekikawa,Natsuo","Jan1,1987to?",,58
11261,11261,The Tomato Can,EN,Sports,Chap 18,Manhwa,Publishing,,?,,538
11262,11262,The Tomb of Famed Swords,EN,"Action,Fantasy,Historical",Chap 74,Manhua,Publishing,,?,,1700
11263,11263,The Top Couple Is a Bit Sweet,EN,"Comedy,Drama,Romance",Chap 2,Manhua,Publishing,,?,,2261
11264,11264,The Touch of Your Magic,EN,"Comedy,Fantasy,Romance",Chap 77,Manhwa,Finished,,?,,589
11265,11265,"The Trainer Lives Surrounded by Monsters ~ Abandoned by the Hero Party, He Became the Strongest after Meeting with a Legendary Monster ~",JA,"Action,Adventure,Drama",Chap 27,Manga,Publishing,,?,,2229
11266,11266,The Transcendent One-Sided Love of Yoshida the Catch,EN/JA,"Comedy,Romance,SliceofLife",Chap 8.5,Manga,Publishing,,?,,1106
11267,11267,"The Transmigrated Mage Life in Another World, Becoming the Strongest in the World with the Knowledge of the Original Story",EN,"Action,Adventure",Chap 18,Manga,Publishing,,?,,2496
11268,11268,The Traveling Alchemist's Slow Life,JA,"Comedy,Fantasy,SliceofLife",Chap 11,Manga,Publishing,,?,,403
11269,11269,The Trouble With My Boss,EN/JA,"Romance,Shoujo",Chap 18,Manga,Finished,"Sakurano,Mika","Aug16,2011toJun27,2017",,940
11270,11270,The True villain,EN,"Action,Fantasy,Magic",Chap 156,Manhwa,Publishing,,?,,41156
11271,11271,"The Tunnel to Summer, the Exit of Goodbye: Ultramarine",EN,"Drama,Mystery,Sci-Fi",Chap 17,Manga,Publishing,"Koudon,Hachi,Mokune","Jul11,2020to?",,9668
11272,11272,The Turmoil of Zhao Hua,EN,"Drama,Fantasy,Historical",Chap 17,Manhua,Publishing,,?,,208
11273,11273,The Tutorial Is Too Hard,EN,"Action,Adventure,Fantasy",Chap 182,Manhwa,Publishing,,?,,96240
11274,11274,The Tutorial Tower of the Advanced Player,EN,"Action,Adventure,Comedy",Chap 208,Manhwa,Publishing,,?,,142153
11275,11275,The Twin Knights,EN,"Adventure,Fantasy,GenderBender",Chap 16,Manga,Finished,"Tezuka,Osamu","Jan1,1958toJun1,1958",6.7,334
